POLICY_ID,POLICY_IS_RENEWED,POLICY_IS_RENEWED_PROBABILITY
50699,0,0.7313497066497803
50704,1,0.4282853305339813
50710,0,0.7097127437591553
50712,0,0.7322867512702942
50715,1,0.26437073945999146
50716,0,0.49722984433174133
50717,1,0.1811733990907669
50718,0,0.724949061870575
50725,1,0.31822577118873596
50728,1,0.3179417848587036
50730,1,0.1577848643064499
50731,1,0.15578515827655792
50732,1,0.23188696801662445
50735,0,0.6002568006515503
50738,1,0.1633453518152237
50745,0,0.7351078391075134
50747,0,0.5705006718635559
50749,0,0.7270039319992065
50758,0,0.5822150111198425
50759,0,0.7574660778045654
50762,1,0.33307063579559326
50768,1,0.4843974709510803
50774,0,0.7421518564224243
50776,0,0.7260391116142273
50800,1,0.4678061604499817
50806,0,0.7203884720802307
50816,0,0.5867984294891357
50817,0,0.6817657351493835
50824,0,0.5388140678405762
50826,1,0.080254465341568
50828,0,0.6560021638870239
50839,1,0.39221957325935364
50841,1,0.36863619089126587
50842,0,0.5232195854187012
50844,1,0.17711764574050903
50847,0,0.5705466866493225
50855,0,0.5337492227554321
50857,1,0.24802161753177643
50862,0,0.7520104646682739
50865,1,0.4009057283401489
50870,0,0.5042626261711121
50872,0,0.6407988667488098
50873,0,0.6386369466781616
50874,0,0.5006387829780579
50884,0,0.6900606751441956
50887,0,0.5498725771903992
50894,0,0.6684757471084595
50895,0,0.6619969010353088
50900,0,0.7099975943565369
50909,1,0.1707926094532013
50911,1,0.34181204438209534
50925,0,0.6768354773521423
50927,1,0.2377491444349289
50928,0,0.6921283602714539
50929,1,0.24496454000473022
50932,0,0.6503148078918457
50934,1,0.31377124786376953
50936,0,0.6722882390022278
50944,0,0.74631500244140625
50956,0,0.7164499759674072
50957,1,0.2537802457809448
50961,1,0.4777534306049347
50969,1,0.3314131796360016
50975,0,0.6838226914405823
50979,1,0.28629520535469055
50982,0,0.6402347087860107
50985,1,0.4840635657310486
50986,0,0.6846279501914978
50993,0,0.7181933522224426
50999,0,0.7014663815498352
51002,1,0.31625625491142273
51003,1,0.25603821873664856
51008,1,0.4416060745716095
51009,0,0.6929050087928772
51012,0,0.7161816358566284
51017,0,0.5026661157608032
51018,0,0.6669116020202637
51019,0,0.6410230398178101
51027,0,0.6050463318824768
51031,0,0.6930504441261292
51032,1,0.3061194121837616
51037,1,0.401690274477005
51038,0,0.668851912021637
51043,0,0.7507030963897705
51047,0,0.7277699112892151
51050,0,0.6091010570526123
51054,0,0.5381112098693848
51057,1,0.27378368377685547
51069,0,0.6352832317352295
51072,1,0.488918274641037
51074,1,0.3870084881782532
51079,0,0.5958337187767029
51080,0,0.6337262392044067
51085,0,0.6871927380561829
51089,1,0.3091793358325958
51097,1,0.13313530385494232
51109,1,0.33416837453842163
51125,0,0.7252663969993591
51135,0,0.5589278936386108
51141,1,0.24616079032421112
51147,0,0.691008985042572
51150,0,0.6583088040351868
51153,0,0.6829348802566528
51154,0,0.7245103716850281
51159,0,0.7292459011077881
51161,1,0.3232106864452362
51164,0,0.6134763360023499
51167,0,0.6817405223846436
51170,0,0.6650148034095764
51172,1,0.2278914600610733
51185,0,0.6815577149391174
51190,1,0.2520679533481598
51192,1,0.16245794296264648
51195,0,0.5030377507209778
51206,0,0.6099362969398499
51214,1,0.43320193886756897
51216,0,0.6379228830337524
51217,0,0.6640626192092896
51220,1,0.3479757606983185
51223,0,0.6565086841583252
51233,1,0.40405043959617615
51234,0,0.555296003818512
51237,0,0.6776608824729919
51240,0,0.6102941036224365
51243,0,0.6900606751441956
51248,0,0.72383052110672
51252,0,0.7041612267494202
51255,0,0.6846279501914978
51260,0,0.7504963278770447
51262,0,0.5503373742103577
51270,1,0.23423579335212708
51275,0,0.6706368327140808
51281,0,0.6802164912223816
51284,0,0.7251978516578674
51287,1,0.2423504889011383
51292,0,0.621547520160675
51294,0,0.6142054796218872
51304,0,0.6069003343582153
51309,1,0.384245902299881
51324,0,0.5194739699363708
51330,0,0.630795419216156
51339,1,0.3195677697658539
51343,0,0.6501941084861755
51347,0,0.6964300274848938
51348,0,0.6259819269180298
51350,0,0.7088920474052429
51352,0,0.5358356237411499
51360,1,0.3991639018058777
51363,1,0.3196927309036255
51369,1,0.30313166975975037
51381,0,0.6986478567123413
51383,0,0.6799106597900391
51384,1,0.29086050391197205
51385,0,0.6080886125564575
51386,0,0.5863915085792542
51389,0,0.6972437500953674
51390,0,0.7025744318962097
51396,0,0.6872397661209106
51401,1,0.13317441940307617
51408,1,0.13953575491905212
51411,0,0.72645503282547
51412,0,0.5333516001701355
51418,0,0.6851742267608643
51419,1,0.4038877487182617
51422,1,0.1627064049243927
51426,0,0.7438827753067017
51428,0,0.7271773219108582
51429,0,0.7515469789505005
51430,0,0.5803689956665039
51439,0,0.6793001890182495
51442,0,0.5283501744270325
51443,1,0.3196980357170105
51447,1,0.33445966243743896
51451,1,0.4404357075691223
51456,1,0.492699533700943
51463,0,0.49800264835357666
51465,0,0.6838226914405823
51467,1,0.48650434613227844
51473,0,0.5513377785682678
51477,1,0.46800652146339417
51487,1,0.15960855782032013
51490,0,0.6921283602714539
51498,0,0.5195540189743042
51525,0,0.5765538215637207
51527,0,0.6069625616073608
51529,0,0.7063949108123779
51535,0,0.7097955346107483
51538,0,0.5530150532722473
51542,0,0.5973852872848511
51546,0,0.7275936603546143
51555,1,0.2906012237071991
51561,0,0.6411097049713135
51572,0,0.7556006908416748
51573,0,0.7372848987579346
51585,0,0.5618573427200317
51591,0,0.6776070594787598
51593,0,0.6500709652900696
51599,0,0.6753488183021545
51609,0,0.5442832708358765
51611,0,0.7544958591461182
51612,1,0.403240442276001
51614,0,0.6716315746307373
51617,0,0.5277277231216431
51622,1,0.25492507219314575
51623,1,0.14177244901657104
51630,0,0.5773371458053589
51634,0,0.5798593759536743
51635,0,0.5786423087120056
51638,0,0.5483301281929016
51640,0,0.5512281656265259
51641,0,0.7509678602218628
51642,0,0.6692413687705994
51644,0,0.5134868025779724
51645,0,0.6055500507354736
51648,0,0.7073875069618225
51649,1,0.22436335682868958
51651,1,0.1627064049243927
51652,0,0.6871228218078613
51654,0,0.740692675113678
51657,1,0.2092239260673523
51658,0,0.7108545303344727
51672,1,0.29672399163246155
51676,1,0.23063760995864868
51680,1,0.41586893796920776
51681,0,0.506568431854248
51684,1,0.2430589497089386
51695,1,0.48403996229171753
51698,0,0.739506185054779
51706,0,0.7307309508323669
51709,0,0.6712414622306824
51751,0,0.6517177820205688
51757,0,0.5829969644546509
51758,0,0.7005820870399475
51760,1,0.26537519693374634
51763,1,0.3545776307582855
51765,0,0.5219128727912903
51775,0,0.6717799305915833
51783,0,0.7479930520057678
51790,0,0.747101366519928
51791,0,0.5047337412834167
51792,0,0.657993495464325
51796,0,0.7416629195213318
51799,0,0.7336103320121765
51800,1,0.23378011584281921
51804,0,0.598998486995697
51805,0,0.6698760986328125
51809,0,0.5773062109947205
51811,0,0.5978826880455017
51813,0,0.5087082982063293
51819,1,0.31432482600212097
51826,0,0.670851469039917
51834,1,0.4652719795703888
51835,0,0.5973872542381287
51844,0,0.6042426228523254
51852,0,0.6921283602714539
51867,0,0.6279882788658142
51870,1,0.2879343330860138
51872,0,0.7403138279914856
51874,0,0.5358979105949402
51877,1,0.44602808356285095
51879,1,0.4104185104370117
51885,0,0.7129722833633423
51887,1,0.4828130304813385
51888,0,0.556473433971405
51889,1,0.4364705979824066
51893,0,0.5668001770973206
51898,0,0.6071569323539734
51900,1,0.38576605916023254
51910,0,0.5805621147155762
51912,0,0.7476229071617126
51919,1,0.13184916973114014
51920,0,0.5512807965278625
51933,0,0.7392808198928833
51943,0,0.5294141173362732
51944,0,0.5605463981628418
51949,1,0.45362675189971924
51953,1,0.24100717902183533
51954,1,0.10301868617534637
51959,0,0.6838226914405823
51960,1,0.2560097575187683
51961,0,0.5320044755935669
51962,0,0.6869180202484131
51967,1,0.24496454000473022
51972,0,0.7666029930114746
51982,0,0.5491581559181213
51988,0,0.6140918731689453
51990,1,0.23423579335212708
51994,1,0.25520387291908264
51995,0,0.6424667835235596
52011,1,0.2588600516319275
52020,0,0.5822150111198425
52024,0,0.5911181569099426
52028,0,0.7252663969993591
52035,0,0.6611271500587463
52036,0,0.6842361092567444
52039,0,0.6187716722488403
52040,0,0.7445704340934753
52043,0,0.6039215326309204
52059,1,0.3602428138256073
52062,0,0.7464941143989563
52063,1,0.3716873526573181
52064,1,0.423520565032959
52067,0,0.6394273638725281
52070,1,0.20913924276828766
52074,0,0.5556237101554871
52077,0,0.6409905552864075
52081,0,0.7221875786781311
52084,1,0.4137329161167145
52086,1,0.36634886264801025
52090,1,0.23174384236335754
52096,1,0.3794519603252411
52101,0,0.610775887966156
52102,1,0.4182579219341278
52103,0,0.6758517026901245
52107,0,0.7087321877479553
52108,1,0.22086882591247559
52113,0,0.6611271500587463
52126,0,0.6686795949935913
52130,0,0.728034257888794
52134,0,0.6453573107719421
52135,0,0.5767506957054138
52136,0,0.6697803735733032
52138,0,0.6721312999725342
52147,0,0.7370179295539856
52151,0,0.6924525499343872
52154,1,0.4009057283401489
52157,0,0.7158583998680115
52159,0,0.5095674991607666
52160,0,0.7537667155265808
52161,0,0.6590614318847656
52166,0,0.7377999424934387
52167,0,0.5489650368690491
52172,0,0.6676398515701294
52176,1,0.34315431118011475
52194,0,0.6355957984924316
52198,0,0.6757774353027344
52202,0,0.5620511770248413
52213,0,0.6906776428222656
52216,1,0.19907253980636597
52230,0,0.7154058218002319
52239,0,0.6721521019935608
52240,1,0.17067739367485046
52241,1,0.4144178330898285
52245,0,0.5829818844795227
52257,1,0.25459733605384827
52258,0,0.6728891730308533
52260,0,0.6366307735443115
52263,0,0.7419840097427368
52269,1,0.16932938992977142
52274,0,0.5753631591796875
52278,0,0.7095445394515991
52280,0,0.6911004185676575
52282,0,0.7400484681129456
52284,1,0.46453922986984253
52287,0,0.5915718078613281
52292,0,0.7367609143257141
52296,0,0.6900606751441956
52299,1,0.1723695993423462
52300,1,0.22024080157279968
52302,0,0.7310625314712524
52307,0,0.7559757828712463
52310,0,0.6306717991828918
52311,1,0.4728226661682129
52312,0,0.7520104646682739
52314,0,0.7413175106048584
52315,0,0.6590614318847656
52316,0,0.7169472575187683
52318,0,0.6897059082984924
52323,0,0.6752659678459167
52326,0,0.5773371458053589
52333,1,0.07961616665124893
52335,0,0.575376570224762
52336,1,0.48869624733924866
52337,1,0.42412039637565613
52338,1,0.32223284244537354
52364,1,0.13097137212753296
52366,0,0.5116052031517029
52376,0,0.7242705225944519
52379,0,0.6792687773704529
52382,1,0.3282451629638672
52384,1,0.4092983901500702
52387,0,0.6527788639068604
52395,1,0.12321023643016815
52400,0,0.7153434753417969
52402,1,0.2487916350364685
52407,0,0.5887321829795837
52408,1,0.4750763773918152
52410,0,0.7331631779670715
52417,0,0.5366479158401489
52426,0,0.6759801506996155
52430,1,0.21591053903102875
52432,1,0.35113370418548584
52442,1,0.4420677125453949
52444,0,0.7333860397338867
52455,1,0.15231987833976746
52457,0,0.7332836985588074
52460,0,0.7490275502204895
52463,0,0.7464321255683899
52465,0,0.6799793839454651
52467,0,0.5744556188583374
52473,0,0.7259584665298462
52477,1,0.08628250658512115
52484,0,0.6119590401649475
52485,1,0.4225630760192871
52489,0,0.5431881546974182
52493,1,0.40892866253852844
52497,1,0.2560160756111145
52503,1,0.17711764574050903
52511,1,0.31853553652763367
52515,0,0.5301008224487305
52522,0,0.6772861480712891
52524,1,0.44309887290000916
52527,0,0.6297120451927185
52540,1,0.21301047503948212
52545,0,0.7252663969993591
52546,0,0.7514253258705139
52550,0,0.6282253861427307
52558,0,0.5220482349395752
52565,0,0.5018662214279175
52569,1,0.4321351945400238
52576,0,0.5471702218055725
52584,1,0.1693233996629715
52592,0,0.5980349183082581
52599,1,0.39530467987060547
52608,1,0.4839824140071869
52615,0,0.5583771467208862
52623,1,0.4151460528373718
52631,1,0.4559810161590576
52638,1,0.4266970455646515
52649,1,0.355975478887558
52651,0,0.7108724117279053
52656,0,0.7014663815498352
52658,0,0.6082209348678589
52659,0,0.5210886597633362
52661,0,0.6705803275108337
52663,0,0.5262511968612671
52665,0,0.7261385917663574
52668,0,0.7248935699462891
52671,0,0.7363914251327515
52673,0,0.6688811779022217
52680,1,0.28246137499809265
52683,0,0.5876032114028931
52684,1,0.42090216279029846
52686,0,0.5320044755935669
52697,0,0.6582958698272705
52706,1,0.2572513818740845
52708,0,0.5825014710426331
52710,1,0.47378093004226685
52718,0,0.5616901516914368
52721,1,0.43712159991264343
52722,0,0.6512612104415894
52736,0,0.7419840097427368
52737,0,0.6736415028572083
52748,1,0.31797775626182556
52756,0,0.6655486822128296
52759,1,0.16774076223373413
52767,1,0.4514683187007904
52770,0,0.5789623260498047
52782,1,0.4839824140071869
52783,1,0.37029072642326355
52785,0,0.7476157546043396
52786,0,0.5853906273841858
52800,1,0.3347628712654114
52801,1,0.4215584993362427
52807,0,0.5786423087120056
52808,0,0.6051387786865234
52814,0,0.7394133806228638
52818,0,0.7337400317192078
52832,1,0.24285998940467834
52834,0,0.6955020427703857
52839,0,0.763857364654541
52844,0,0.7351442575454712
52862,0,0.7391353845596313
52863,0,0.6082209348678589
52865,0,0.5535436868667603
52868,1,0.21975891292095184
52872,1,0.48941150307655334
52873,0,0.5876032114028931
52876,0,0.7303169369697571
52879,1,0.4328100383281708
52884,1,0.1627064049243927
52888,0,0.6548827290534973
52890,0,0.5557345151901245
52895,0,0.5358356237411499
52896,1,0.34233883023262024
52900,0,0.49949413537979126
52903,1,0.3421180248260498
52910,1,0.4828130304813385
52911,0,0.7336103320121765
52926,1,0.3624080419540405
52928,0,0.533135712146759
52929,1,0.317707359790802
52936,1,0.19532489776611328
52938,0,0.7026161551475525
52960,0,0.7333707809448242
52967,0,0.6587552428245544
52974,0,0.7450191378593445
52985,1,0.2988688349723816
52989,0,0.723734974861145
52990,0,0.5027278661727905
52996,0,0.7534517645835876
53003,1,0.07952696830034256
53016,0,0.6079970598220825
53017,1,0.20962215960025787
53018,1,0.4572000503540039
53024,1,0.23015421628952026
53026,1,0.4450931251049042
53029,0,0.559963583946228
53033,0,0.7548721432685852
53039,0,0.5217368602752686
53042,0,0.5798394083976746
53047,0,0.6820290088653564
53065,0,0.525300920009613
53068,0,0.5069534182548523
53077,0,0.7559757828712463
53079,0,0.6752659678459167
53082,1,0.48520955443382263
53084,1,0.4828130304813385
53093,0,0.6717799305915833
53096,0,0.7573368549346924
53102,0,0.6809867024421692
53111,0,0.5482245087623596
53121,1,0.4510888457298279
53122,0,0.7559757828712463
53127,0,0.5938522815704346
53130,1,0.3892695903778076
53132,1,0.34454604983329773
53133,1,0.2547312080860138
53137,0,0.5118895769119263
53139,0,0.7359758615493774
53147,0,0.5181105136871338
53150,0,0.7308398485183716
53161,0,0.5618573427200317
53170,0,0.6462299227714539
53174,0,0.6611271500587463
53176,1,0.2978355288505554
53179,0,0.6636784076690674
53185,0,0.6789819598197937
53186,0,0.5024476051330566
53189,0,0.644314169883728
53191,0,0.7505789399147034
53198,0,0.5690215826034546
53206,0,0.7350391745567322
53211,0,0.709700882434845
53217,0,0.6264516115188599
53235,1,0.46537160873413086
53236,1,0.4548968970775604
53244,0,0.5183184146881104
53247,0,0.6643306612968445
53248,0,0.7038233280181885
53266,0,0.6778817176818848
53268,0,0.7265478372573853
53274,0,0.5727800130844116
53280,1,0.2678569257259369
53286,1,0.4560381770133972
53298,0,0.6030021905899048
53301,0,0.5944002270698547
53306,0,0.6636614203453064
53309,1,0.36983025074005127
53310,1,0.47652769088745117
53329,0,0.5226424336433411
53333,0,0.6132974624633789
53336,1,0.4266970455646515
53338,1,0.4404751658439636
53347,1,0.4805624783039093
53352,0,0.7049157619476318
53363,1,0.2588600516319275
53366,1,0.14067009091377258
53367,0,0.5911181569099426
53369,1,0.2644217312335968
53375,0,0.6785682439804077
53377,0,0.5040224194526672
53382,0,0.5840494632720947
53393,1,0.3716873526573181
53397,0,0.506289005279541
53402,1,0.4596220850944519
53407,0,0.7504744529724121
53422,1,0.38854676485061646
53434,1,0.4690770208835602
53436,0,0.5954341292381287
53438,1,0.16674800217151642
53439,1,0.394672691822052
53440,1,0.24152062833309174
53443,0,0.6036298274993896
53448,0,0.7335272431373596
53450,0,0.5502026677131653
53472,0,0.7528034448623657
53481,1,0.1627064049243927
53490,1,0.4869885742664337
53498,0,0.6738076210021973
53501,1,0.3019859194755554
53502,0,0.5756904482841492
53503,1,0.3004820942878723
53506,0,0.6980727910995483
53509,0,0.5830796957015991
53516,1,0.38766077160835266
53518,0,0.6986478567123413
53519,0,0.7330690026283264
53522,0,0.673896074295044
53533,0,0.5848796963691711
53546,0,0.7364400625228882
53557,1,0.16351456940174103
53562,0,0.6880881190299988
53579,0,0.5622507929801941
53582,0,0.5310750603675842
53583,0,0.5321550369262695
53587,0,0.5776474475860596
53592,1,0.40528422594070435
53593,1,0.3412213921546936
53594,0,0.7007608413696289
53597,0,0.5259436368942261
53600,0,0.759669840335846
53601,1,0.4898553192615509
53602,1,0.3692052662372589
53607,0,0.5248324871063232
53618,0,0.6446967124938965
53624,0,0.673638105392456
53628,1,0.37929269671440125
53640,0,0.5765630602836609
53651,1,0.33850961923599243
53655,1,0.44059833884239197
53664,1,0.3365706503391266
53666,0,0.6877139210700989
53670,0,0.5230871438980103
53671,0,0.7369126081466675
53680,1,0.4418558180332184
53685,1,0.4689112901687622
53687,1,0.23774689435958862
53692,0,0.6768841743469238
53703,1,0.41313064098358154
53710,0,0.7504963278770447
53716,0,0.7416298985481262
53725,0,0.761451780796051
53732,0,0.6306717991828918
53737,0,0.5087659358978271
53765,0,0.6423769593238831
53766,0,0.6798720955848694
53780,1,0.17954668402671814
53783,0,0.5666607022285461
53787,0,0.6916293501853943
53789,0,0.738466739654541
53797,1,0.33560889959335327
53805,0,0.7457048892974854
53818,1,0.4828130304813385
53825,0,0.6847357153892517
53833,1,0.4123269021511078
53836,0,0.7334895133972168
53839,0,0.7469801902770996
53840,0,0.5211441516876221
53844,0,0.6899969577789307
53845,0,0.5986672043800354
53847,1,0.41538724303245544
53849,0,0.5076419115066528
53852,0,0.6460849642753601
53854,0,0.6027889847755432
53860,0,0.7169083952903748
53875,1,0.2835988402366638
53882,0,0.6055500507354736
53883,0,0.5386366248130798
53884,0,0.5059391260147095
53893,0,0.724047839641571
53894,0,0.6567572355270386
53898,0,0.6890467405319214
53900,0,0.5319947004318237
53901,0,0.7226474285125732
53902,0,0.6830732822418213
53903,0,0.7293821573257446
53904,0,0.6728891730308533
53905,0,0.6443085074424744
53909,1,0.4222125709056854
53926,0,0.54120272397995
53929,1,0.1488647162914276
53930,0,0.6697496771812439
53931,0,0.7475703954696655
53950,0,0.6747443079948425
53961,0,0.6809514164924622
53962,0,0.5740963220596313
53965,0,0.7275510430335999
53974,0,0.6561871767044067
53982,0,0.7494025230407715
53983,0,0.7404977679252625
53987,0,0.6583876609802246
53994,1,0.24109219014644623
53996,0,0.689131498336792
54005,1,0.2417006492614746
54010,1,0.39868107438087463
54017,0,0.5141198635101318
54023,0,0.6814941763877869
54024,0,0.6921828389167786
54033,1,0.2236545979976654
54036,0,0.56517493724823
54042,0,0.731904149055481
54048,0,0.681696891784668
54049,0,0.6922841668128967
54059,0,0.5785823464393616
54063,0,0.5781510472297668
54066,0,0.676703929901123
54067,0,0.6151089668273926
54069,0,0.6912679672241211
54079,0,0.5995808243751526
54082,1,0.3088744878768921
54087,0,0.719558596611023
54088,0,0.5083060264587402
54089,0,0.6176171898841858
54090,1,0.21654339134693146
54093,0,0.6495113968849182
54094,0,0.6259819269180298
54101,0,0.7252663969993591
54114,1,0.4406319856643677
54115,0,0.6729586720466614
54120,0,0.6480638980865479
54126,0,0.7203884720802307
54139,0,0.688910722732544
54145,0,0.5339596271514893
54155,0,0.7534290552139282
54159,0,0.6248253583908081
54161,1,0.2656516134738922
54162,1,0.2537802457809448
54167,1,0.2572513818740845
54170,1,0.3524535596370697
54172,1,0.3336081802845001
54178,0,0.5264031887054443
54182,1,0.14305506646633148
54196,0,0.6563587784767151
54198,0,0.6611271500587463
54208,0,0.6542606353759766
54210,0,0.739487886428833
54213,1,0.13097137212753296
54214,1,0.47795429825782776
54227,0,0.538305938243866
54230,1,0.37471824884414673
54231,0,0.5245276689529419
54232,1,0.17240247130393982
54238,1,0.3815422058105469
54248,0,0.6718147993087769
54254,1,0.209723100066185
54255,0,0.653753936290741
54270,1,0.475359708070755
54276,1,0.2682318389415741
54278,0,0.7476752996444702
54286,0,0.6885767579078674
54292,0,0.6792576313018799
54298,1,0.39103788137435913
54305,1,0.1419031023979187
54308,1,0.3283417224884033
54309,1,0.4328100383281708
54314,1,0.41744765639305115
54317,1,0.2816360592842102
54325,0,0.7030687928199768
54334,0,0.5705553889274597
54342,1,0.40625688433647156
54351,0,0.630795419216156
54353,0,0.6813232898712158
54358,0,0.7485254406929016
54359,0,0.5710757970809937
54360,1,0.24910195171833038
54368,0,0.7247778177261353
54405,0,0.5838236212730408
54410,0,0.708421528339386
54413,1,0.4130449593067169
54414,0,0.7121800184249878
54417,1,0.29535287618637085
54418,0,0.7537667155265808
54430,1,0.4839824140071869
54433,1,0.2505588233470917
54434,0,0.7134131193161011
54442,1,0.29549553990364075
54449,1,0.24437157809734344
54455,1,0.44656550884246826
54456,0,0.5673193335533142
54460,1,0.4068567752838135
54467,0,0.5171749591827393
54471,0,0.6606149077415466
54474,1,0.242637038230896
54484,0,0.5585709810256958
54487,0,0.7387462258338928
54490,0,0.5381112098693848
54492,0,0.5756700038909912
54494,0,0.6846279501914978
54495,0,0.5427982807159424
54507,0,0.6458265781402588
54515,1,0.2380756139755249
54516,1,0.10551149398088455
54517,0,0.6728020310401917
54519,1,0.10595118254423141
54520,0,0.7393308877944946
54528,0,0.6788305640220642
54530,0,0.7460402250289917
54534,0,0.713033139705658
54535,1,0.1627064049243927
54537,1,0.2252831906080246
54538,0,0.7152049541473389
54541,0,0.6714093089103699
54555,1,0.19890064001083374
54557,0,0.5162491202354431
54558,1,0.3580688238143921
54562,1,0.23404157161712646
54563,0,0.763857364654541
54565,0,0.5846765637397766
54568,1,0.3366531729698181
54570,0,0.7055254578590393
54573,0,0.6637584567070007
54577,0,0.680029034614563
54591,0,0.6264516115188599
54592,1,0.10452494025230408
54594,0,0.509226381778717
54601,0,0.498568058013916
54610,1,0.38110464811325073
54611,0,0.6394273638725281
54614,0,0.7177742123603821
54622,1,0.20922337472438812
54624,0,0.6697016358375549
54626,0,0.7114953398704529
54629,0,0.7585996985435486
54633,1,0.4849507510662079
54634,1,0.1627064049243927
54635,0,0.5470492839813232
54636,0,0.7332618832588196
54637,1,0.33194103837013245
54642,0,0.5150755643844604
54643,0,0.7014663815498352
54646,0,0.6714891791343689
54657,1,0.48670271039009094
54663,0,0.7096366882324219
54673,0,0.5603907704353333
54674,0,0.7133366465568542
54681,0,0.7141565680503845
54684,1,0.2737884819507599
54691,0,0.7242882251739502
54694,0,0.6141803860664368
54700,0,0.7590542435646057
54702,0,0.5504220128059387
54705,0,0.6055500507354736
54716,0,0.5497727990150452
54721,1,0.30595093965530396
54722,0,0.6752659678459167
54723,1,0.39623045921325684
54733,1,0.3931838870048523
54736,0,0.511925220489502
54739,0,0.7202256321907043
54742,0,0.7500309944152832
54748,0,0.6752659678459167
54750,0,0.7323266863822937
54769,1,0.2630593776702881
54775,1,0.4426073133945465
54776,1,0.4557376801967621
54779,0,0.6717799305915833
54788,0,0.5362880825996399
54799,0,0.5753631591796875
54800,0,0.6381689310073853
54801,1,0.2334129810333252
54810,0,0.7551659345626831
54820,0,0.676944375038147
54832,1,0.3349924087524414
54836,1,0.4485943615436554
54842,1,0.4839824140071869
54848,0,0.6845389008522034
54850,0,0.7639572024345398
54851,1,0.415766179561615
54853,0,0.7020034193992615
54863,0,0.6836324334144592
54865,0,0.5302025675773621
54882,0,0.7179363965988159
54887,0,0.7419461011886597
54891,1,0.36785057187080383
54892,0,0.6273438334465027
54895,1,0.4915558397769928
54900,0,0.7590155601501465
54905,0,0.7357615828514099
54907,0,0.713062584400177
54914,1,0.3787384629249573
54917,1,0.16598807275295258
54924,0,0.5377682447433472
54925,0,0.5833733081817627
54928,0,0.6710719466209412
54936,0,0.7514142990112305
54942,0,0.7507469058036804
54945,0,0.7221155166625977
54948,0,0.7294873595237732
54949,1,0.32919201254844666
54951,0,0.5435522198677063
54962,0,0.6082209348678589
54977,0,0.7124592661857605
54985,0,0.67221832275390625
54988,1,0.4827691614627838
54990,0,0.7095995545387268
54991,0,0.5876032114028931
54997,0,0.55372154712677
55001,0,0.717044472694397
55005,0,0.5720846652984619
55027,1,0.4858187437057495
55029,1,0.22257457673549652
55031,1,0.3059414029121399
55037,0,0.7083630561828613
55039,0,0.676703929901123
55050,0,0.5733802318572998
55059,1,0.3082830309867859
55072,0,0.6729112267494202
55077,1,0.10442878305912018
55079,0,0.6702736020088196
55086,1,0.17094293236732483
55087,0,0.6142054796218872
55088,0,0.6281520128250122
55104,0,0.7496121525764465
55113,0,0.6040617823600769
55121,0,0.6306717991828918
55123,1,0.18278083205223083
55124,0,0.6590614318847656
55135,0,0.6772470474243164
55140,1,0.234077587723732
55152,1,0.31359562277793884
55153,0,0.6459000706672668
55160,0,0.4965319037437439
55161,1,0.4048653841018677
55165,0,0.6639969348907471
55166,1,0.32032352685928345
55173,1,0.3091793358325958
55175,1,0.16595618426799774
55182,0,0.7115863561630249
55184,0,0.5561306476593018
55185,0,0.6082209348678589
55188,1,0.3224112391471863
55198,1,0.4080801010131836
55201,0,0.6753488183021545
55202,0,0.7419840097427368
55203,1,0.3995732069015503
55205,1,0.17839062213897705
55210,0,0.5320044755935669
55226,0,0.7551659345626831
55232,0,0.6788774728775024
55240,0,0.5676877498626709
55241,0,0.7585996985435486
55242,1,0.22248731553554535
55246,1,0.3281400501728058
55257,0,0.7133848071098328
55263,1,0.23378011584281921
55280,0,0.519486665725708
55288,0,0.5773371458053589
55296,0,0.7012473344802856
55304,0,0.6864849925041199
55308,0,0.5704151391983032
55311,0,0.7134342789649963
55314,0,0.6453573107719421
55317,1,0.4839824140071869
55322,0,0.7074270844459534
55323,1,0.299368679523468
55331,1,0.10515692830085754
55335,1,0.1666373610496521
55336,1,0.31135833263397217
55340,0,0.560539722442627
55342,1,0.4137445092201233
55353,1,0.3910304307937622
55370,0,0.5066680908203125
55372,0,0.6117905378341675
55373,1,0.1310911625623703
55375,1,0.2631746828556061
55376,1,0.1627064049243927
55379,0,0.5018670558929443
55380,1,0.4878682494163513
55396,1,0.3245261013507843
55398,0,0.6914409399032593
55399,1,0.16598807275295258
55405,1,0.464661568403244
55407,0,0.564801812171936
55417,1,0.45102447271347046
55424,0,0.5873623490333557
55426,1,0.4884229302406311
55432,0,0.6733429431915283
55436,1,0.23925000429153442
55439,0,0.7175091505050659
55446,0,0.592746376991272
55454,1,0.41217973828315735
55456,1,0.2578481137752533
55459,1,0.3716561794281006
55467,0,0.7095995545387268
55469,0,0.7450191378593445
55470,1,0.3098199665546417
55476,0,0.669642984867096
55493,1,0.40929052233695984
55505,1,0.3232908248901367
55515,1,0.34650689363479614
55520,1,0.39245980978012085
55529,0,0.7235845923423767
55531,1,0.1723695993423462
55540,0,0.71792072057724
55541,1,0.1605806201696396
55544,1,0.40522927045822144
55546,0,0.6688567996025085
55549,1,0.3264545202255249
55552,0,0.6691200137138367
55553,1,0.24376676976680756
55556,1,0.22692814469337463
55557,0,0.7076816558837891
55560,0,0.6729586720466614
55561,0,0.697368860244751
55563,0,0.6749124526977539
55567,0,0.6911004185676575
55576,0,0.5713898539543152
55588,0,0.6846279501914978
55592,0,0.7378492951393127
55593,0,0.7335272431373596
55596,0,0.6639969348907471
